term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
third,0.003929130845941459,-0.007279654685184782,0.0006003912856335068,0.0009394174231351082,0.007300715706861901,0.0038202869200976647,0.007528924681582467,0.017558721371610308,0.01675942557152653,-0.012602166056300044
advise,0.008303982467728021,-0.001386286859230694,0.007191195473470027,-0.009033999382425979,-0.008562482411298193,0.02071287017245306,0.0038648367988023758,-0.005175156677521274,-0.0034134805853618974,0.00354312750460713
letting,-0.021823778018405696,0.013842158936903774,-0.021904157827954525,-0.014649227387631216,0.014172648896109157,0.0018296258626217398,-0.02597025249763478,0.010372172180585237,-0.032158342954515695,0.022525911394850377
others,0.013604976890871427,-0.007961944875088233,-0.0059962628911276895,-0.006741675855419227,-0.0021644900420267634,0.00019509465819644986,-0.007635439251198536,-0.007068723887585592,-0.003877061703206829,0.008510063260447865
won,0.016409880848453677,0.0005644679473987826,-0.007938567159194908,-0.003975662112996075,0.003354968799621319,0.00519916416209278,-0.017807037448644036,-0.003255132860870853,-0.021288365165420167,0.018282081578893595
felt,0.008268132588677549,-0.00651608308263155,-0.008077736430215624,-0.004026846742810848,-0.0028447583656589616,-0.0009817330883078173,-0.015898307054086395,-0.02724894166501226,0.006664880608400824,0.007353730080786058
common,0.008030498710250931,-0.0034901912279723937,0.002719552028660251,-0.013499049051913185,-0.012442880720587543,-0.0014061283717774634,-0.003479376352709081,0.0021014938479231543,0.00460115220231421,-0.010911124811922326
heavily,-0.031452243981215655,-0.02526786516472142,-0.0015462736832486815,-0.001098401807730519,0.027731546456528377,-0.0002556621455024623,-0.013357007289332052,-0.021469073228051652,-0.007601284707883847,0.009839751816937706
sheep,-0.004719050527251063,-0.0008635770708131331,-0.009903584762737925,-0.01405335679331891,0.011726452207329884,-0.002863785299945585,-0.0026482094655449605,-0.01236371596672622,0.021522084437076393,0.022468919488432305
aimed,-0.03754690174110569,-0.05517662042287223,-0.022136321885092597,-0.005564772178243936,0.004965506447824138,-0.01687722857028381,-0.013052439894208132,-0.02418567078460604,0.03760578025021665,0.025789906704436576
busy,-0.015004179481425935,-0.02502988987663543,-0.015002641559547737,-0.0034628339806035456,0.015782504699761588,-0.0069563192948367825,-0.008498639763534052,0.004233471722218029,-0.00711980713667841,0.021933633465968924
robbed,-0.03619220039973822,-0.007997198599530873,-0.03579901002099188,-0.00967295567212808,-0.022082893348215886,-0.019780951371209565,-0.03613107570964649,0.035305733660661934,-0.04759796434625994,0.005254794062790754
fed,0.008694077680813926,0.012903461163881816,-0.016606443996363095,0.0065078816531449115,-0.006933164310946313,0.0028408579200381403,0.024728780483079842,-0.017187937266555806,-0.0010160858710431555,-0.0037744843394966667
care,-0.015282851480810851,0.008055649526267725,0.013332462151830208,-0.01052220660163903,0.009502416959995201,0.014830191779938945,0.0077973779433301,0.004535968859384279,-0.014936586113735476,-0.009144373955986197
wanting,-0.02348231627376897,0.0005042978230938465,-0.02676721619387761,0.03037850509297341,-0.017015747015907356,-0.010379717414494154,0.004743160675440018,-0.01853923012095226,0.02840164522489094,0.012228756132736966
bitter,0.015401509428019227,0.008888764127001816,-0.023408524699146258,-0.002463071557853475,-0.006805728384552213,-0.010102067002833276,0.003539243490325952,-0.005602451429533552,-0.0007824148945842538,-0.019620799723574004
sees,0.0015627453387453574,-0.008578120976901886,-0.00436517837011574,-0.0016503744138152562,0.01315940879403601,0.005579329260436842,0.009776574829381206,-0.017748751931035384,-0.004566493208865706,-0.003912112612355697
hot,0.012436930237033676,-0.005762825441454306,-0.001651982396991434,0.010139878634609469,0.015703429434118985,-0.003401913190801769,0.007832445768598527,0.02432785951035492,-0.02154268053923148,0.0030876511605483683
quick,0.004319789011668729,-0.008506230828893551,0.006284137443953397,-0.01729944155279096,-0.008896711454437255,0.0010786269690283914,0.002808528687140963,0.003758121371324549,0.02109361594358834,4.823948897880151e-05
shook,0.010638754403834345,-0.011336796107201173,0.001078041470291385,-0.014194946171368959,-0.011265097866784129,0.00113234471980168,0.007944551065819972,0.02255083790975041,0.014778641671984945,0.0005991862973411489
offer,-0.0017238471443750988,0.0057507820260144695,0.006347714176638744,-0.01912169372629789,0.0017483202730023662,0.009631487142101727,0.0042823765729517235,0.0021459652743565797,-0.0034626223576685014,0.010710125592472738
borne,-0.0017239050160347989,-0.012353026565818177,-0.013983219210081691,0.004038173245768569,-0.0015655466116868816,0.001980900778105665,-0.012472327472841604,-0.012552667431922244,-0.005152714495224389,0.02363832064425749
easily,-0.022607091347516095,-0.006346852372502244,-0.0324157483805825,0.002954797852296879,0.010143647800408408,-0.010614043389031247,-0.025289581206248142,-0.00883126172728227,-0.016901722360464354,-0.0024507827885635637
ought,-0.02093876279227854,0.0317520886994097,-0.029230404960880276,0.0015551471232947824,-0.01489115594857863,0.004246671304201054,0.012219924015856243,-0.0027317659843601096,0.003249045412853874,0.021895273068522517
beheld,0.007692696452094327,-0.004595433688127247,-0.005192246660523723,-0.005683813693708536,-0.003738602129310987,-0.0013224352965296397,0.008713623517523549,0.008953829044188068,0.01861423039841253,0.010145344287838184
sacrifice,0.0010291103399086149,0.022933165704350778,-0.0011306112777393139,0.008693563166994208,-0.01981629284637756,0.03323887077747658,0.013634381544453908,-0.019623755246601836,-0.004590517504364861,0.017962621069461844
friends,0.008338467090965621,-0.01587198849292595,0.0071655353710002815,-0.006559724212482386,-0.005362838667012382,-0.0008351372871852837,-0.004848986876181816,0.002486447452456601,-0.007030042299280829,-0.012175439778141929
force,0.015378285560344564,-0.011026093816850432,-0.01557618887637726,0.006269384393116534,0.012493393041284155,-0.009647181246153878,-0.00821555560524547,0.005767283894188268,-0.006713694562103559,0.0077774726787810805
rest,0.00653069052853531,-0.00346586941853555,-0.006464565359864796,-0.009387503677715183,-0.019150504563616937,0.003660326772215957,-0.010377651746616838,-0.010606463066091988,-0.0014697186448600552,-0.010663602400500469
mine,0.018788371037259187,-0.001161203761142144,-0.00664272734977992,-0.022157665481654928,-0.01463143148547178,-0.0036748494101618333,-0.011675909286905007,-0.011786471579959861,0.0034571356669450665,0.007151829458127436
god,0.01663398297267557,-0.01128397694836154,-0.000287378687400254,0.000864156058825124,-0.0019666001743023076,-0.0010500412749257758,0.01061648831115569,0.0016049800327131965,-0.0015221205880142415,0.002609186192520443
thigh,-0.01803257156342729,0.01034517795794763,-0.02238227424676045,-0.011750451352165767,0.014665011015393565,-0.02714271707812255,-0.004793476332735813,0.008997295755334632,0.0176295381612612,0.018152793096763663
greater,0.0068924787295821695,-0.0163415128051421,-0.009551845994789952,0.009533763014250667,0.007694061607973614,-0.0081004490823652,0.00798379086466474,0.004689393683879717,0.011980796398729305,0.0030806801926324795
obey,0.004600382371997461,-0.005124634469282402,0.002960338785437434,-0.0038878778741613285,0.004818694876450316,0.006690741430109195,0.012967292899656181,0.003724654541049161,-0.010203930884268082,0.011307516329188132
urging,-0.0023979740225907866,-0.00860791189585956,0.013453566715020697,-0.024989693909512535,0.004708217610757208,0.030953512228943977,0.018168247682172362,-0.03484329395931461,0.0054499314282441,0.012694334442635208
native,0.015283900293607731,-0.0016215285312440736,-0.00013917879761277146,-0.00496137158638024,-0.0033565307316486123,0.003959905058192826,-0.012872394561713001,-0.02080307985341182,-0.0010526411548102584,-0.0029375740711024274
touch,0.020058827424993313,0.004396637921441938,-0.006160082707938134,-0.010205610480724582,-0.004194354663598251,-0.0010796698482115742,-0.015117577213744918,-0.0026694003137426696,0.021107906518977895,0.008922004077086208
bearing,-0.003058494154170252,-0.013703879027547775,-0.0013445280180293612,-0.017995647772351877,-0.004271383171871377,-0.015382367439048852,-0.005424827518824118,0.01910644801661643,0.008208964020507496,0.002217392159607028
enjoy,0.008548728124614793,0.006870028601109801,-0.0057028486480447515,0.01595962179612569,-0.015510841856655909,0.01754182773570957,0.005905702256852031,-0.010176500454214237,0.005331200488802826,0.010688235452365774
girded,-0.027694514024819587,0.019182415882186898,-0.027453930073831494,0.014881763349710982,0.0019416017964658464,-0.009426752985994515,0.021496422352807527,-0.0017257181882937552,0.0214230424961436,-0.002592129189676083
fierce,-0.0020733428567121124,-0.023778871861932418,-0.0035845021016900807,0.0049802762192516425,0.014420498024318353,0.000895650708925289,0.013920981914521478,-0.0012316495117504112,-0.0149857275926541,0.003623364788442645
loose,0.001417612781726093,0.001231619897469182,0.0025694043710722406,-0.015572985674876604,0.012566180959425433,0.018779068737144335,0.00562902194043963,-0.020900906889109887,0.007764795107372313,0.011649658637840822
quickly,0.014821993007805699,-0.0016910640150512544,-0.008827814544771476,0.007221427867576005,-0.006875155672396504,0.008380892563122034,0.01205211799797767,-0.014355188963745968,0.0030749880722385345,0.006162819849461827
receive,0.01598979355090085,-0.006926175834647455,-0.0001927293502450896,-0.00921047049843678,-0.005171606353597911,-0.0030418867742664467,-0.01120615423285143,-0.00558685818911001,0.009830356854405893,0.0005173095583149569
ship,0.01621875820306063,0.006021988997088489,-0.02269659527559931,-0.0090689363717582,-0.008465785175816833,-0.015279562026965456,-0.020478068045880805,-0.01565646479340116,-0.009378295527013457,-0.0017876285249105314
proud,0.009939005852184261,-0.010335835288503764,0.003556492594082385,0.00973700876600246,0.006261484922827732,0.003027845875582925,0.007123833036134495,0.0027860724203376316,0.0038734806651249893,-0.022840902577201724
feast,0.007604374024911054,0.007203116068256495,-0.0169115090715943,-0.0036459051540947505,0.00552933761673823,-0.02742275159195184,-0.015278819769527843,-0.02157603488145096,0.02277613845209525,-0.030102470971535743
beautiful,-0.029295830086566374,0.02666787131887209,0.06068631155246742,0.01904962162458325,0.029093784692062752,0.007812731878255331,-0.0255170809751005,0.022863486056031314,-0.0003710028069168576,0.0360196849845585
six,0.00013591038217310343,0.011501290865372847,-0.011902344821999818,-0.031330840764876404,-0.01999611613416753,-0.004126219772201404,-0.016852344530364764,-0.00804312961660818,0.006422284380912002,-0.010633129047978643
guest,0.021129710437323347,0.018450211543383284,0.01406826851447825,-0.012792650871787117,-0.0037891820261251787,0.00973341118869735,-0.031197906399924678,-0.014921689095578835,-0.002755234779802034,-0.01135492224929971
hate,0.007556681983613034,0.010635185235362108,-0.010273118818819472,-0.01732103637450812,0.01581297541082737,0.010301370456473922,-0.003883325125270021,-0.016156428793576066,-0.01447608804667134,-0.0010371338677386873
gather,-0.026390553745349474,-0.027949443415286962,-0.0148510254563438,-0.014249704603624415,-0.03285552368860834,0.006831341077826399,-0.01917429852929127,-0.004307811610117079,-0.044696768551699476,-0.015510144712149624
happy,0.002904364925239527,0.024082341672793564,0.012699052339402711,0.018372848844798076,-0.010257100365611258,0.03073173649655558,0.009155875135415182,0.012444091904254792,0.021582091877254992,-0.03539331185531569
headlong,0.004208514139777664,-0.03455726151835803,-0.0035203644688517584,0.013113212134796656,0.006222792129351235,-0.007482697521734571,0.004820798057003974,-0.0052932016017030546,0.0018032499717892394,-0.003289914495106094
doubt,0.0016527638956372066,-0.004380376688443244,-0.0002575964939325395,-0.017520279406377223,0.02359602356771109,0.001583089436755631,0.03267439332277963,0.011130121790025378,0.0011203342965095935,0.01703982870499703
seeing,-0.00461221217437675,0.003817776394414833,0.00031891085562548745,0.018336726089207236,0.006557573886516686,-0.007176030808191555,0.003940296733550524,-0.004496040507852486,0.004885704649530387,-0.009360470880376687
asking,-0.015493659391956282,0.033978227490959544,-0.026769459614751665,0.006593997161033017,-0.0005929094029130826,0.03063616102010601,0.016082915406594962,-0.014189141723012014,-0.011497744012536032,0.01060441041888915
stands,0.017149672652901828,-0.00879434393767577,0.008793992548203029,0.011663302968437487,0.0013822043402887455,0.0008768546800847884,0.008247590102701414,0.023676880316607436,0.014258853510127959,-0.002930462350996349
empty,0.00619814224593342,-0.00455740955402847,0.025795135067968954,-0.00949039682197337,0.00685863381136587,-0.02231262436303313,0.019131284457560696,-0.006253227736303275,0.017187317137292695,0.013845147175907397
fifty,-0.007481742188436951,0.007277489114832144,-0.027420976638969537,-0.0017204937308525723,-0.0025848538058207155,-0.021694007936252174,-0.0176029709185232,-0.003687169913826255,0.0015158084093252998,-0.029858464690344203
wondrous,0.011040769150324661,-0.014344727611321436,-0.0014151192741185803,0.02501782205120336,-0.013376936612384963,0.028768856473276466,0.022377505288380374,0.002851822521175263,-0.01753881055289226,0.024194000175181862
pass,0.008971268070878188,0.010228485689232868,-0.003850721161413115,0.006565080748664314,-0.0006296021197613203,0.00253267482202138,0.0145758601897876,-0.004038698411095608,0.011917179878391635,-0.008811610065683368
wear,0.0030208600271643985,0.0014981709153921788,0.0005371287613089549,-0.008671133818144092,0.009991513156548554,0.0067438527640051255,0.0012455487179645398,-0.021659518655486078,-0.0016136158522302218,0.0028534187124969967
thrust,0.010079958388597479,-0.016652508585818578,0.006427830463659568,-0.005782510350920604,0.013084983394513515,0.00495348250622749,0.010485130187257535,-0.017975421285286626,0.0038306545078710228,0.0010845044535276846
hundred,0.00717077687298017,-0.01065619690470432,-0.002098512605665296,-0.010761207251274142,-0.001025620964650461,0.0015716001325972173,0.01195940872266286,-0.00882864073240852,-0.00785431027006852,0.011048794308559547
loved,-0.01740064828651642,-0.01401916020943858,0.021463709804533476,-0.03755189871245281,-0.014355229956489312,0.017439489985547448,-0.02555703936744134,0.004631081343036584,-0.011581586068987244,0.0014155015224537409
slew,0.007664464146027241,-0.03324618637061841,-0.0008783356301281832,0.007254330908499494,0.005000975247422598,-0.0018674919770254917,0.01379336507225692,-0.009876429507710336,0.002983518964616418,0.000602116076162733
happened,-0.03387396577061186,0.05637285607059656,-0.033599910993933536,6.31823338487912e-05,0.047840998416456414,-0.0017946774874870646,0.008423383175382526,0.017770317248889687,0.009061637604807436,-0.03803133160554301
men,0.010547130575628815,-0.013562632503213856,0.005045186520955806,-0.010406556313055551,-0.014306616065230116,0.00013798809047156527,0.003985198573936733,-0.003869155315188955,-0.007842378968004961,-0.0033936149289824397
bitterly,-0.017878330519012053,-0.011353319336538477,-0.01503692259321042,-0.006062837088128711,0.007504589408951299,0.01057912063446588,-0.0030762286661684844,-0.002686676860901533,-0.030792069642773513,0.04241436505815493
fought,-0.0060293867624726894,-0.025474321857092003,-0.0006157539922309763,-0.005410090261313943,0.0021104223932610043,0.0005155822963918299,0.017480392275408926,0.0018821651701632202,-0.001357344082535677,-0.000307134666578118
jove,-0.007224129183768725,-0.0015169907388187381,0.009101688846606516,-0.015785881961788702,-0.011042881958474318,-0.0084220934985073,-0.0009922369448375394,-0.0012310788537396502,-0.012147048123841715,0.0012947802300860432
displeased,-0.03477264769474897,0.02372552338636416,0.03863203244200746,0.0027820096077780378,-0.035912097522293754,-0.021227194661677815,0.023480286805424255,0.0027260520972650004,-0.029430290252824697,0.0010545578967010054
drunk,0.0013653514245140419,0.0324101519913779,0.03296487646907556,0.020941935744328295,-0.02627595587584417,-0.02434690842668286,0.011899203152496523,-0.03321305884578447,-0.00518111808571983,-0.000703970001025529
foremost,-0.015613588351890485,-0.019994134238906135,-0.026575044462404843,-0.010491612784863557,-0.02839834952546625,-0.012615705094139784,0.010793370417490277,-0.00015676578042389533,-0.0038117125485313728,-0.011654313044807511
likewise,0.029894078208242723,-0.0009995559751278093,0.0025051243373513258,-0.004251293490123276,-0.008470441688364113,-0.0022231429398630233,-0.017305402851392326,-0.01294652132523621,0.003572963688442253,-0.013157284295617381
hospitable,0.013186683849866264,0.014532593118699016,0.02359403189997293,0.01853542698104009,0.001918983967208131,0.009352697407552216,-0.03875846338978472,0.0029466482582895664,0.015265027361886455,-0.013894579211562813
willing,0.002292186531294151,-0.00700642990910737,-0.008621192599782555,0.00023311331101435122,0.0008174451561430891,0.003933244955518835,-0.0024474104208375242,-0.0003042327365569055,0.002547941213406699,-0.005198507502948368
met,-0.003337576878799273,0.0032392097664299233,0.0006994664482146655,0.0032132130673049614,-0.011104462842997638,-0.018055436681593717,-0.003945091663221769,0.012645568229066378,0.005890838009423308,0.0015319577150909622
prepare,-0.0022746428951825708,0.012064109510573812,0.014702920724057223,-0.027372236525175092,0.011634336837746596,0.011131392580816907,0.0003827068063531016,0.002809549580720526,0.005689714629507689,0.011100849180195263
seized,-0.036987308738626705,-0.035590913479560206,0.010278302766410174,-0.011211087992610702,0.0025953876853969764,-0.010480984258170265,-0.0022525019751808194,-0.0031591452253902363,0.030971632500664835,-0.009402584532729803
missed,-0.031693987048566324,-0.03405367614806044,-0.0074419562483623546,0.018758435845655962,0.023006311996343027,-0.02394966914248229,0.0038482157082246485,0.009678334358858794,0.018357909491363324,-0.048300613319070596
divide,0.0033498221883606245,0.021555212969530942,-0.035124088192121615,-0.012039401412709011,0.005062773302367427,-0.005872771853698477,-0.011925666506879876,-0.006888292484615594,-0.014638228702822359,-0.04105901815866138
satisfied,0.004713410442023656,0.010420137932202169,0.0006746390845842895,-0.00500911397442204,0.01141048060810283,0.0007899283896440933,-0.017383184778300434,-0.020901591635677768,0.00022418356130877136,-0.00612068705023161
cover,-0.028962310418044715,-0.01270502223956173,-0.0118240973526647,0.024359802557363884,-0.03257034712943136,-0.006990847095631046,0.009622578210399567,-0.011858721851519137,0.030771033972931357,0.0021328692514109102
foul,0.0219211343931127,0.0030565887758877376,-0.0047336457176084335,0.0011015404073792783,0.0015056853174416972,-0.01274778171237007,-0.008490650327477178,-0.007084136353860469,0.01312513362468612,-0.00011398104497611222
draw,-0.008977621856500192,-0.006779709173327106,-0.012086955902010857,0.005035750648766365,0.004718948994973351,-0.016320473017816983,-0.006796962349328317,-0.00513657040741414,-0.0064896295706274795,0.013318254454712516
blew,0.005520664650608407,0.025420839747336475,0.03440445263034313,-0.011512094842045028,0.01724277678935483,-0.016421613863784556,0.002207387608051106,-0.026583689874316446,-0.005595188180072536,0.019199364034733955
sharp,0.01906089149753995,-0.003957604630043435,-0.005570773861849043,-0.0025137906778342363,0.008816200607035408,-0.004540778040598458,0.0022940902722310757,0.0054959075354249634,0.0014365467830424316,0.005539202025093563
deadly,0.009119166545178048,-0.023571763128857705,-0.0144421030829209,0.003350382339274008,0.005341097505691657,-0.016621142297852914,0.005937850977415997,0.002018717655856211,0.005789452980144397,0.014873891869069955
growing,-0.01992599168367293,0.005034188044542613,-0.005563438568976088,0.04960831667003234,-0.0017521511605128658,0.0022649728863393228,-0.0010405939638340354,-0.013486402775399399,0.018048312140090346,-0.015514978999215686
fat,0.004193714475372258,0.0011671653686010956,-0.007269483811063824,-0.0072086890463645475,0.013992087234256411,0.010037162309740388,-0.0040859539932669685,-0.019204970115022264,-0.011190634121777128,-0.001067459799118267
fits,0.03023465462136588,0.004705472807743855,0.005639908467808893,-0.0030011706967609125,0.0003464722019950691,0.004897590322169979,-0.016120654474781913,-0.009188097622444723,-0.0006967370490778939,-0.005489158303038014
crying,-0.0034898324273481525,-0.014587052016528542,-0.010622475072719614,-0.004016209743403042,0.02255720776589715,-0.0065260271956263,0.0004355135199500418,0.0006658229775790821,-0.0013407355155656802,0.004023126279186679
want,-0.006732219820623991,0.013841650736282978,-0.012164795935887991,-0.001197067169695,0.010356220230295868,-0.0009089478944355783,-0.010124516532355875,0.003865439939043713,0.012055061585068312,0.00664147988706791
expect,0.0001937476502966622,0.0068823863610927355,-0.008500189737709623,-0.014360929364047826,0.024054739756729636,-0.00011970405479344842,0.013891626650831587,0.022478424574474187,-0.014956585810732257,0.026117624653104042
beaten,-0.009520986590451372,-0.034421455605397555,-0.0059659985642337,0.016632827897895705,0.022545139694106504,-0.0067315006447816374,0.008705068169432204,0.006515639195890243,0.008255533833488168,-0.014009408017344729
short,0.011454492883015402,0.0010240434204477984,0.0012719235073700627,-0.0027425246909226213,0.01696132305351494,0.0137707246262901,0.020921504155770453,6.149982086567168e-05,-0.007738883078199879,0.0028875082538517144
endowed,-0.03362517732160028,0.0332414596046471,0.013903403152458246,0.0202377491218142,-0.007782961462292362,-0.008981531928698631,0.03736616859697321,-0.03423634745349376,-0.03568733984829128,0.013761832003771277
immediately,-0.024424554962965524,0.03762246506191492,-0.00702077517498203,0.0002361575595626188,0.038461624951606876,-0.00019610242041016336,-0.013197369279262471,0.014855884930668448,0.046404570309891174,0.014371946400418695
mean,0.005580750398213843,0.011298684230123687,-0.004944565508357266,-0.013260439179175132,0.007402781492085405,0.00013489927886566066,-0.0028693799607028415,-0.011233658245570498,-0.002579955080781607,0.01136907297313161
son,0.012973814801866297,-0.0029733635722750825,0.009746822374331676,0.004912891955604486,-0.004473402541835988,-0.016785703579743422,0.021018613348678047,0.0026219994601801976,-0.015853696480877127,0.021302310841512104
fast,-0.007318262780199524,0.0025283790764183585,-0.006393525236911344,0.0013688624553121918,0.00723272945517102,-0.00134292614273545,-0.012899923226466546,0.001747658342180835,0.005182443742946236,0.00424505413098488
every,-0.021892728307947595,0.008908210262881187,0.001962149354665109,0.0010540480357116755,-0.002009678566054238,-0.0025822316424650798,0.0005380153492768718,-0.00048198526537483093,-0.005116093046864621,-0.002424654836057378
known,0.015189342212406882,0.009282638536182436,0.005624362787032829,0.004959375910423251,-0.008758247525240858,0.016505085905508896,-0.00453905206766231,-0.021271040299369146,-0.00022188202747529685,-0.000995772498006945
passing,0.015477123736688598,-0.011348716556654918,-0.0041226939287685,-0.0022071382017542847,0.001770758910916422,0.007202871196558665,0.0024248315903051825,-0.016505521396992975,-0.005101595371030225,-0.0015702227755507113
steep,0.02421027965337125,-0.006843734922825333,-0.007763531151925629,-0.00014592987517224884,0.005239434819696307,-0.0026422876092101625,0.00342120315097444,0.000933276274249198,-0.0039509625364982,-0.0014422442797849646
cold,0.00933736771804869,0.015518181686334072,-0.021642150364251423,0.0011056017665584525,0.001761311061245589,-0.004125310405955089,-0.0016056725016684802,0.0015187090467919423,-0.017564968200891658,-0.0026135112850653192
worst,0.01839621192964975,-0.004250642293087376,0.00410766989382862,-0.0002899181470387669,0.004471700809325522,0.0019129470511179756,-0.003989109822562925,9.063892811039462e-05,0.009024792206591064,-0.0036884920341043095
freely,0.02638004198839104,0.001460586096168413,0.0035985476882949173,-0.006135079039007778,-0.007287445059323242,0.00036825192124021475,-0.016568864219124256,-0.015104245621499923,0.005798665008759906,-0.012302590148515955
thinking,-0.020895011726395976,0.02348032543338268,0.027173067806719593,0.005675246335204633,0.039025473474547996,0.024571091407837392,0.019434714863753304,0.021941857444503114,0.012521411471779967,-0.02966812585372951
givn,0.03314970207744844,0.0004663927503635605,1.0454473476268492e-05,-0.0027971408829949827,-0.005707001946444595,-0.0005714768036372856,-0.009627926292977467,-0.007401521643868653,0.0033359111619122935,-0.005718333394942132
olive,-0.008586011327256535,0.010577746140540925,0.009430786157884775,0.05006101735094219,-0.0023130227119523366,0.03183261813437575,-0.0009186684580862053,-0.009888083712434643,0.00633054209694269,0.0014611235380729186
sleep,-0.00035090638906875487,0.016585118881985016,-0.00908034062848943,-0.000626335873444888,-0.0091455305046971,0.007601942302639486,-0.009837493491715548,-0.012360612073031095,-0.0003385298228008966,-0.013495533645790616
besides,0.018671412406056614,0.00306007958823484,-0.0049741493236779375,0.0038696822189665738,-0.02061432395160776,0.002834003215367387,0.009730099735111443,0.004284214333416672,0.004296499329767574,0.007677965939224414
end,0.017192514497937187,0.0025314692786954406,0.012661978994531344,-0.00509505954214762,-0.008008619681451943,-0.019736860010039655,0.0007717993235041242,-0.0008253724431734005,-0.0022438392733095396,-0.0009507824471067139
strike,0.0031885315224850844,0.003103292522694965,-0.008367927393623019,0.017193672918825915,0.006926006806727965,0.010790184307454508,0.044289239881876837,0.005472951959106017,-0.0031358998033553763,-0.020616181905715913
wild,-0.009919734986744332,-0.018257178528429046,0.00422695588539148,0.01500735026093162,-0.011662584476963767,0.009800698423239338,0.010859391844625971,0.0076469118383236615,0.008527037621511167,-0.005173898039767435
dressed,-0.032770917684262185,0.05571714295362381,-0.004171434814194049,0.025031006833121892,-0.006164322188718833,0.04473919548892909,-0.011918827164104532,0.024584523245586593,0.02459909105654341,0.01424598452251696
tis,0.03293053737504947,0.0010379671490690456,0.0005129037742636029,-0.0026424649304601384,-0.0036920081264351615,-0.0022751991481208163,-0.008073548545307023,-0.009650705529042672,0.0001077883643640714,-0.002357188640629228
tear,0.0036501615066660774,-0.0029474031223593435,-0.02285307475140147,0.024449674085699744,-0.020293831072747136,-0.004466240853178524,-0.000719059043532839,-0.022600704935953002,-0.007764522149413366,-0.009332235691041753
work,0.011355508072378024,0.01799854522947508,0.0021731557221971497,0.001484279068591854,0.009786991295568453,-0.035126290188104224,0.004528531957417455,0.0015670241265724894,-0.0035145746619251856,0.016428795174462146
hid,0.009337532910363147,-0.01763833980304788,-0.004272666935028538,0.0023511247663936274,0.0015683075921756214,-0.002125605976268187,0.01073297871827571,0.005905126643443549,0.008392679416067072,0.006320968989174697
deal,-0.021125100373323987,0.02149103942279832,-0.005265742241261399,0.025310867112714713,0.0318464270310354,-0.002967749319872601,-0.015988700814183823,0.029548160312656335,-0.016610002086132156,-0.019809298711081468
seems,-0.0155460430887645,-0.006139466990662902,-0.002199288920465947,0.003135474208391619,0.018355528270210475,0.017368815839526614,-0.0017795061442133463,-0.007841416501449407,-0.01421813728100942,0.006966211580787462
vast,0.014334421806249834,-0.0021883971607317672,0.008307050226405667,-0.0035081465749937845,0.008439095667544454,0.0016688713477118631,-0.005377683090424634,-0.0016358164226747754,0.002739172104352467,-0.004255467364958243
returned,-0.0326074596060573,0.05581534045528819,-0.030649503080604785,-0.033031842461539666,0.04959583173587302,0.00415762259268064,0.024395647616926773,0.007772429665177841,-0.003449149926084416,-0.04224996246159675
following,0.0038196670790017415,-0.0007149109245187303,-0.001951514313109417,0.013629599972820688,0.01343596095465976,0.00047324711280608163,0.003964811126649238,0.035084615607128423,0.03473345633304873,0.004578242904754778
try,-0.0024614418096964076,0.011651296952565799,-0.013246019545908727,0.0076960901779503455,0.0036103182235598117,0.004645175773386869,-0.0115362423764773,-0.0016743149545132303,-0.0003479728278116921,0.002355363059450013
youngest,-0.006469800084881346,0.016315956038618143,0.06451469182316776,-0.04056253123570355,-0.02371069530511723,-0.010008061297738229,0.019463798935971055,-0.015965571458106603,-0.01576807734773106,-0.004050262620182552
really,-0.03430446646421163,0.009457644936718764,-0.027800214637066303,0.0356883889667515,-0.028255090508001134,0.016717703233502284,0.008579637726340518,-0.005727665843488539,-0.021046171848101508,-0.0069750695727919245
attend,0.006925619461472474,0.020999026970279625,0.009663976967731022,0.024843096573890316,-0.009677957662375091,-0.03675516336135345,-0.0037599904696487725,0.017532543695225878,-0.01401689239142452,-0.021390059862104256
spake,0.03324467086147153,-0.0033741326427472944,0.0021272447670317874,4.227119179290042e-05,-0.0011870060242942222,0.00034503987776041687,0.003951577547977295,0.0012592490598241314,0.0011292220288127122,-0.0023824852955030445
love,0.013647545440132032,-0.01217239194254688,0.001303557422801821,-0.004908886920475727,-0.0020652761340690757,0.003653124356203697,-0.005023916313091477,-0.012077322574655998,0.008168340026001886,-0.00361992541625041
wise,0.02560606725656254,0.007360295625179617,0.0029371940041280167,-0.005857372083807995,-0.004197732029453333,0.006503793309353729,-0.017577274866315905,-0.013052217544760051,0.004118548156442904,-0.003866017125426006
evn,0.03278491947628398,-0.0010706334912651888,-0.00036708841823509945,0.00038156708291681315,-0.0040529607717158765,-0.0003171864837683947,-0.0026595263212868614,0.0003523682289251823,0.0007277617646613175,-0.004154240149869013
chosen,-0.01349452048931207,-0.0067146466907880824,0.012338107356479026,0.006759767051973423,-0.02666657296817681,-0.03267151017255157,-0.0010234043585325768,0.013297148414737156,-0.00012478575199554882,0.007731699834072075
direct,0.0163704198521054,-0.003394099399465852,-0.013959833639608213,0.0005359030830404695,0.014488573812259738,-0.00360116934416185,-0.0028994419387908654,-0.0041449143636873576,0.012880285355741728,0.012481399468144548
